batch_id,record_id,source_a_id,source_a_amount,source_a_date,source_a_description,source_a_reference,source_b_id,source_b_amount,source_b_date,source_b_description,source_b_reference,expected_status,anomaly_type,fee_amount
batch-synth-v1,TXN-5318,BNK-HDFC-1318,78385.2,2026-09-03,RTGS CR-206176F-BULK PAYOUT BATCH,REF-206176F,PO-RZP-2318,78385.2,2026-09-03,Gateway settlement auto-sweep SaaS,PO-206176F,matched,none,0.0
batch-synth-v1,TXN-5319,BNK-AXIS-1319,23176.55,2026-09-09,RTGS CR-792687G-BULK PAYOUT BATCH,REF-792687G,PAY-RZP-2319,23176.55,2026-09-09,Merchant disbursement net of platform fees,PO-792687G,matched,none,0.0
batch-synth-v1,TXN-5320,BNK-HDFC-1320,13966.73,2026-09-08,RTGS CR-157152H-BULK PAYOUT BATCH,REF-157152H,GW-RZP-2320,13966.73,2026-09-08,Razorpay payout E-Commerce settlement batch,PO-157152H,matched,none,0.0
batch-synth-v1,TXN-5321,BNK-HDFC-1321,53819.7,2026-09-02,IMPS INWARD-317005I-MERCHANT DISBURSEMENT,REF-317005I,PO-RZP-2321,53819.7,2026-09-02,Daily automated merchant credit,PO-317005I,matched,none,0.0
batch-synth-v1,TXN-5322,BNK-HDFC-1322,48848.04,2026-09-08,NEFT CR-377877J-RAZORPAY SETTLEMENT-D2C,REF-377877J,PO-RZP-2322,21981.62,2026-09-11,Daily automated merchant credit,PO-293862M,mismatched,severe_mismatch,0.0
batch-synth-v1,TXN-5323,BNK-AXIS-1323,1593.11,2026-09-08,IMPS INWARD-376195K-MERCHANT DISBURSEMENT,REF-376195K,PO-RZP-2323,1593.11,2026-09-08,Merchant disbursement net of platform fees,PO-376195K,matched,none,0.0
batch-synth-v1,TXN-5324,BNK-ICICI-1324,45627.48,2026-09-09,ACH CR-893202L-SUBSCRIPTION POOL-Enterprise,REF-893202L,PAY-RZP-2324,45627.48,2026-09-09,Gateway settlement auto-sweep Enterprise,PO-893202L,matched,none,0.0
batch-synth-v1,TXN-5325,BNK-AXIS-1325,13620.1,2026-09-14,IMPS INWARD-700534M-MERCHANT DISBURSEMENT,REF-700534M,PAY-RZP-2325,13620.1,2026-09-14,Customer checkout collection settlement,PO-700534M,matched,none,0.0
batch-synth-v1,TXN-5326,BNK-HDFC-1326,55126.09,2026-09-15,ACH CR-939333N-SUBSCRIPTION POOL-Subscription,REF-939333N,PO-RZP-2326,55126.09,2026-09-15,Daily automated merchant credit,PO-939333N,matched,none,0.0
batch-synth-v1,TXN-5327,BNK-HDFC-1327,24617.02,2026-09-04,IMPS INWARD-302087O-MERCHANT DISBURSEMENT,REF-302087O,PO-RZP-2327,24617.02,2026-09-04,Razorpay payout B2B Services settlement batch,PO-302087O,matched,none,0.0
batch-synth-v1,TXN-5328,BNK-HDFC-1328,24933.1,2026-09-11,ACH CR-974625P-SUBSCRIPTION POOL-E-Commerce,REF-974625P,PAY-RZP-2328,24933.1,2026-09-11,Merchant disbursement net of platform fees,PO-974625P,matched,none,0.0
batch-synth-v1,TXN-5329,BNK-HDFC-1329,10235.2,2026-09-06,ACH CR-389617Q-SUBSCRIPTION POOL-B2B Services,REF-389617Q,GW-RZP-2329,10235.2,2026-09-06,Customer checkout collection settlement,PO-389617Q,matched,none,0.0
batch-synth-v1,TXN-5330,BNK-KOTAK-1330,10780.05,2026-09-07,ACH CR-255398R-SUBSCRIPTION POOL-E-Commerce,REF-255398R,PAY-RZP-2330,10780.05,2026-09-07,Recurring subscription payout batch,PO-255398R,matched,none,0.0
batch-synth-v1,TXN-5331,BNK-HDFC-1331,77048.52,2026-09-15,RTGS CR-530849S-BULK PAYOUT BATCH,REF-530849S,PAY-RZP-2331,34671.83,2026-09-18,Customer checkout collection settlement,PO-699809M,mismatched,severe_mismatch,0.0
batch-synth-v1,TXN-5332,BNK-HDFC-1332,4024.39,2026-09-10,TRANSFER-827356T-DAILY SETTLEMENT SWEEP,REF-827356T,GW-RZP-2332,4024.39,2026-09-12,Razorpay payout D2C settlement batch,PO-827356T,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5333,BNK-HDFC-1333,7080.32,2026-09-06,RTGS CR-454278U-BULK PAYOUT BATCH,REF-454278U,PAY-RZP-2333,7080.32,2026-09-06,Merchant disbursement net of platform fees,PO-454278U,matched,none,0.0
batch-synth-v1,TXN-5334,BNK-AXIS-1334,122612.97,2026-09-05,RTGS CR-564635V-BULK PAYOUT BATCH,REF-564635V,PAY-RZP-2334,55175.84,2026-09-08,Merchant disbursement net of platform fees,PO-734366M,mismatched,severe_mismatch,0.0
batch-synth-v1,TXN-5335,BNK-ICICI-1335,20687.25,2026-09-12,ACH CR-896386W-SUBSCRIPTION POOL-Enterprise,REF-896386W,PO-RZP-2335,20687.25,2026-09-12,Merchant disbursement net of platform fees,PO-896386W,matched,none,0.0
batch-synth-v1,TXN-5336,BNK-KOTAK-1336,17884.45,2026-09-07,ACH CR-918430X-SUBSCRIPTION POOL-E-Commerce,REF-918430X,GW-RZP-2336,17884.45,2026-09-07,Recurring subscription payout batch,PO-918430X,matched,none,0.0
batch-synth-v1,TXN-5337,BNK-ICICI-1337,28457.65,2026-09-01,RTGS CR-153015Y-BULK PAYOUT BATCH,REF-153015Y,GW-RZP-2337,28457.65,2026-09-01,Daily automated merchant credit,PO-153015Y,matched,none,0.0
batch-synth-v1,TXN-5338,BNK-SBI-1338,63124.59,2026-09-02,IMPS INWARD-132047Z-MERCHANT DISBURSEMENT,REF-132047Z,PO-RZP-2338,63124.59,2026-09-02,Merchant disbursement net of platform fees,PO-132047Z,matched,none,0.0
batch-synth-v1,TXN-5339,BNK-KOTAK-1339,21826.78,2026-09-10,RTGS CR-466749A-BULK PAYOUT BATCH,REF-466749A,PO-RZP-2339,21826.78,2026-09-10,Gateway settlement auto-sweep Subscription,PO-466749A,matched,none,0.0
batch-synth-v1,TXN-5340,BNK-HDFC-1340,1716.45,2026-09-14,IMPS INWARD-917711B-MERCHANT DISBURSEMENT,REF-917711B,PO-RZP-2340,1716.45,2026-09-14,Gateway settlement auto-sweep Subscription,PO-917711B,matched,none,0.0
batch-synth-v1,TXN-5341,BNK-ICICI-1341,76877.8,2026-09-13,TRANSFER-109330C-DAILY SETTLEMENT SWEEP,REF-109330C,PO-RZP-2341,76877.8,2026-09-13,Gateway settlement auto-sweep D2C,PO-109330C,matched,none,0.0
batch-synth-v1,TXN-5342,BNK-KOTAK-1342,15404.43,2026-09-05,UPI CR-843826D-INSTANT SETTLEMENT,REF-843826D,GW-RZP-2342,15404.43,2026-09-05,Merchant disbursement net of platform fees,PO-843826D,matched,none,0.0
batch-synth-v1,TXN-5343,BNK-AXIS-1343,5846.12,2026-09-05,ACH CR-645928E-SUBSCRIPTION POOL-D2C,REF-645928E,PO-RZP-2343,5771.18,2026-09-07,Customer checkout collection settlement,PO-645928E,flagged,fee_and_date_drift,74.94
batch-synth-v1,TXN-5344,BNK-SBI-1344,2064.01,2026-09-05,RTGS CR-440930F-BULK PAYOUT BATCH,REF-440930F,PAY-RZP-2344,2064.01,2026-09-05,Merchant disbursement net of platform fees,PO-440930F,matched,none,0.0
batch-synth-v1,TXN-5345,BNK-ICICI-1345,6387.4,2026-09-01,ACH CR-998960G-SUBSCRIPTION POOL-B2B Services,REF-998960G,GW-RZP-2345,6387.4,2026-09-01,Customer checkout collection settlement,PO-998960G,matched,none,0.0
batch-synth-v1,TXN-5346,BNK-ICICI-1346,12685.63,2026-09-05,TRANSFER-538897H-DAILY SETTLEMENT SWEEP,REF-538897H,PAY-RZP-2346,12529.82,2026-09-06,Customer checkout collection settlement,PO-538897H,flagged,fee_and_date_drift,155.81
batch-synth-v1,TXN-5347,BNK-ICICI-1347,19729.98,2026-09-15,ACH CR-475911I-SUBSCRIPTION POOL-D2C,REF-475911I,PAY-RZP-2347,19729.98,2026-09-15,Merchant disbursement net of platform fees,PO-475911I,matched,none,0.0
batch-synth-v1,TXN-5348,BNK-KOTAK-1348,12034.13,2026-09-12,ACH CR-860413J-SUBSCRIPTION POOL-Vendor,REF-860413J,GW-RZP-2348,30085.324999999997,2026-09-18,Legacy customer refund without bank tag,PO-333049X,mismatched,orphaned_gateway_record,0.0
batch-synth-v1,TXN-5349,BNK-ICICI-1349,78210.61,2026-09-06,RTGS CR-714015K-BULK PAYOUT BATCH,REF-714015K,PAY-RZP-2349,78210.61,2026-09-06,Customer checkout collection settlement,PO-714015K,matched,none,0.0
batch-synth-v1,TXN-5350,BNK-AXIS-1350,81658.06,2026-09-02,ACH CR-303993L-SUBSCRIPTION POOL-Enterprise,REF-303993L,GW-RZP-2350,80428.83,2026-09-04,Razorpay payout Enterprise settlement batch,PO-303993L,flagged,fee_and_date_drift,1229.23
batch-synth-v1,TXN-5351,BNK-HDFC-1351,5407.27,2026-09-07,IMPS INWARD-579798M-MERCHANT DISBURSEMENT,REF-579798M,GW-RZP-2351,5334.58,2026-09-08,Merchant disbursement net of platform fees,PO-579798M,flagged,fee_and_date_drift,72.69
batch-synth-v1,TXN-5352,BNK-SBI-1352,28480.82,2026-09-08,IMPS INWARD-319553N-MERCHANT DISBURSEMENT,REF-319553N,PAY-RZP-2352,28027.5,2026-09-08,Recurring subscription payout batch,PO-319553N,flagged,gateway_fee_deduction,453.32
batch-synth-v1,TXN-5353,BNK-ICICI-1353,11020.54,2026-09-07,NEFT CR-501936O-RAZORPAY SETTLEMENT-Enterprise,REF-501936O,PAY-RZP-2353,11020.54,2026-09-07,Razorpay payout Enterprise settlement batch,PO-501936O,matched,none,0.0
batch-synth-v1,TXN-5354,BNK-SBI-1354,56862.03,2026-09-01,UPI CR-104324P-INSTANT SETTLEMENT,REF-104324P,GW-RZP-2354,56862.03,2026-09-01,Daily automated merchant credit,PO-104324P,matched,none,0.0
batch-synth-v1,TXN-5355,BNK-ICICI-1355,31162.49,2026-09-09,IMPS INWARD-420984Q-MERCHANT DISBURSEMENT,REF-420984Q,PAY-RZP-2355,31162.49,2026-09-09,Razorpay payout Subscription settlement batch,PO-420984Q,matched,none,0.0
batch-synth-v1,TXN-5356,BNK-SBI-1356,13247.07,2026-09-09,UPI CR-554730R-INSTANT SETTLEMENT,REF-554730R,PO-RZP-2356,13247.07,2026-09-09,Gateway settlement auto-sweep Vendor,PO-554730R,matched,none,0.0
batch-synth-v1,TXN-5357,BNK-AXIS-1357,79413.65,2026-09-13,IMPS INWARD-120053S-MERCHANT DISBURSEMENT,REF-120053S,PO-RZP-2357,79413.65,2026-09-13,Gateway settlement auto-sweep Enterprise,PO-120053S,matched,none,0.0
batch-synth-v1,TXN-5358,BNK-ICICI-1358,12863.52,2026-09-02,UPI CR-845652T-INSTANT SETTLEMENT,REF-845652T,PAY-RZP-2358,12863.52,2026-09-02,Razorpay payout Vendor settlement batch,PO-845652T,matched,none,0.0
batch-synth-v1,TXN-5359,BNK-SBI-1359,27877.62,2026-09-02,NEFT CR-976735U-RAZORPAY SETTLEMENT-D2C,REF-976735U,PAY-RZP-2359,27877.62,2026-09-02,Razorpay payout D2C settlement batch,PO-976735U,matched,none,0.0
batch-synth-v1,TXN-5360,BNK-AXIS-1360,13908.42,2026-09-08,IMPS INWARD-260565V-MERCHANT DISBURSEMENT,REF-260565V,PO-RZP-2360,13908.42,2026-09-08,Daily automated merchant credit,PO-260565V,matched,none,0.0
batch-synth-v1,TXN-5361,BNK-SBI-1361,41198.63,2026-09-10,TRANSFER-243826W-DAILY SETTLEMENT SWEEP,REF-243826W,PO-RZP-2361,41198.63,2026-09-10,Razorpay payout D2C settlement batch,PO-243826W,matched,none,0.0
batch-synth-v1,TXN-5362,BNK-SBI-1362,61540.11,2026-09-13,ACH CR-971889X-SUBSCRIPTION POOL-Vendor,REF-971889X,GW-RZP-2362,61540.11,2026-09-13,Gateway settlement auto-sweep Vendor,PO-971889X,matched,none,0.0
batch-synth-v1,TXN-5363,BNK-AXIS-1363,13929.4,2026-09-15,TRANSFER-821634Y-DAILY SETTLEMENT SWEEP,REF-821634Y,PO-RZP-2363,13929.4,2026-09-15,Merchant disbursement net of platform fees,PO-821634Y,matched,none,0.0
batch-synth-v1,TXN-5364,BNK-HDFC-1364,222813.31,2026-09-11,NEFT CR-256389Z-RAZORPAY SETTLEMENT-Enterprise,REF-256389Z,GW-RZP-2364,222813.31,2026-09-11,Recurring subscription payout batch,PO-256389Z,matched,none,0.0
batch-synth-v1,TXN-5365,BNK-HDFC-1365,83637.46,2026-09-05,NEFT CR-152512A-RAZORPAY SETTLEMENT-Enterprise,REF-152512A,PO-RZP-2365,79765.4,2026-09-05,Gateway settlement auto-sweep Enterprise,PO-152512A,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5366,BNK-SBI-1366,70492.24,2026-09-01,IMPS INWARD-993385B-MERCHANT DISBURSEMENT,REF-993385B,PO-RZP-2366,70492.24,2026-09-01,Daily automated merchant credit,PO-993385B,matched,none,0.0
batch-synth-v1,TXN-5367,BNK-SBI-1367,129271.05,2026-09-12,RTGS CR-490722C-BULK PAYOUT BATCH,REF-490722C,PO-RZP-2367,127317.75,2026-09-12,Gateway settlement auto-sweep SaaS,PO-490722C,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5368,BNK-SBI-1368,50304.39,2026-09-15,NEFT CR-274880D-RAZORPAY SETTLEMENT-B2B Services,REF-274880D,PO-RZP-2368,49408.4,2026-09-16,Gateway settlement auto-sweep B2B Services,PO-274880D,flagged,fee_and_date_drift,895.99
batch-synth-v1,TXN-5369,BNK-AXIS-1369,14439.11,2026-09-08,TRANSFER-741018E-DAILY SETTLEMENT SWEEP,REF-741018E,PAY-RZP-2369,14439.11,2026-09-08,Merchant disbursement net of platform fees,PO-741018E,matched,none,0.0
batch-synth-v1,TXN-5370,BNK-ICICI-1370,49677.06,2026-09-01,UPI CR-374320F-INSTANT SETTLEMENT,REF-374320F,PO-RZP-2370,49677.06,2026-09-01,Merchant disbursement net of platform fees,PO-374320F,matched,none,0.0
batch-synth-v1,TXN-5371,BNK-KOTAK-1371,14342.8,2026-09-11,ACH CR-454733G-SUBSCRIPTION POOL-B2B Services,REF-454733G,PAY-RZP-2371,14342.8,2026-09-11,Recurring subscription payout batch,PO-454733G,matched,none,0.0
batch-synth-v1,TXN-5372,BNK-AXIS-1372,64822.64,2026-09-11,ACH CR-255875H-SUBSCRIPTION POOL-Enterprise,REF-255875H,PAY-RZP-2372,64822.64,2026-09-11,Recurring subscription payout batch,PO-255875H,matched,none,0.0
batch-synth-v1,TXN-5373,BNK-HDFC-1373,53157.34,2026-09-08,NEFT CR-273438I-RAZORPAY SETTLEMENT-B2B Services,REF-273438I,PAY-RZP-2373,53157.34,2026-09-08,Customer checkout collection settlement,PO-273438I,matched,none,0.0
batch-synth-v1,TXN-5374,BNK-ICICI-1374,38362.39,2026-09-11,IMPS INWARD-522866J-MERCHANT DISBURSEMENT,REF-522866J,PO-RZP-2374,38362.39,2026-09-11,Razorpay payout Enterprise settlement batch,PO-522866J,matched,none,0.0
batch-synth-v1,TXN-5375,BNK-AXIS-1375,21486.44,2026-09-08,TRANSFER-224473K-DAILY SETTLEMENT SWEEP,REF-224473K,PAY-RZP-2375,21486.44,2026-09-08,Daily automated merchant credit,PO-224473K,matched,none,0.0
batch-synth-v1,TXN-5376,BNK-HDFC-1376,14149.71,2026-09-01,ACH CR-195310L-SUBSCRIPTION POOL-B2B Services,REF-195310L,PO-RZP-2376,13945.43,2026-09-02,Recurring subscription payout batch,PO-195310L,flagged,fee_and_date_drift,204.28
batch-synth-v1,TXN-5377,BNK-SBI-1377,75659.05,2026-09-06,ACH CR-904694M-SUBSCRIPTION POOL-Subscription,REF-904694M,PO-RZP-2377,75659.05,2026-09-08,Recurring subscription payout batch,PO-904694M,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5378,BNK-HDFC-1378,45481.43,2026-09-14,RTGS CR-938769N-BULK PAYOUT BATCH,REF-938769N,GW-RZP-2378,45481.43,2026-09-14,Recurring subscription payout batch,PO-938769N,matched,none,0.0
batch-synth-v1,TXN-5379,BNK-HDFC-1379,74310.32,2026-09-12,NEFT CR-529088O-RAZORPAY SETTLEMENT-D2C,REF-529088O,GW-RZP-2379,74310.32,2026-09-12,Merchant disbursement net of platform fees,PO-529088O,matched,none,0.0
batch-synth-v1,TXN-5380,BNK-ICICI-1380,52422.76,2026-09-13,RTGS CR-851606P-BULK PAYOUT BATCH,REF-851606P,GW-RZP-2380,52422.76,2026-09-13,Razorpay payout E-Commerce settlement batch,PO-851606P,matched,none,0.0
batch-synth-v1,TXN-5381,BNK-HDFC-1381,71328.71,2026-09-08,ACH CR-790441Q-SUBSCRIPTION POOL-Enterprise,REF-790441Q,PAY-RZP-2381,71328.71,2026-09-08,Recurring subscription payout batch,PO-790441Q,matched,none,0.0
batch-synth-v1,TXN-5382,BNK-AXIS-1382,1690.0,2026-09-15,ACH CR-979562R-SUBSCRIPTION POOL-Enterprise,REF-979562R,GW-RZP-2382,1690.0,2026-09-15,Customer checkout collection settlement,PO-979562R,matched,none,0.0
batch-synth-v1,TXN-5383,BNK-KOTAK-1383,48244.33,2026-09-10,ACH CR-437477S-SUBSCRIPTION POOL-Subscription,REF-437477S,GW-RZP-2383,48244.33,2026-09-10,Customer checkout collection settlement,PO-437477S,matched,none,0.0
batch-synth-v1,TXN-5384,BNK-KOTAK-1384,82815.61,2026-09-05,IMPS INWARD-943890T-MERCHANT DISBURSEMENT,REF-943890T,PAY-RZP-2384,37267.02,2026-09-08,Gateway settlement auto-sweep Enterprise,PO-731792M,mismatched,severe_mismatch,0.0
batch-synth-v1,TXN-5385,BNK-SBI-1385,8190.81,2026-09-12,IMPS INWARD-763311U-MERCHANT DISBURSEMENT,REF-763311U,PAY-RZP-2385,8190.81,2026-09-12,Gateway settlement auto-sweep Subscription,PO-763311U,matched,none,0.0
batch-synth-v1,TXN-5386,BNK-KOTAK-1386,8959.69,2026-09-11,UPI CR-844904V-INSTANT SETTLEMENT,REF-844904V,PAY-RZP-2386,8959.69,2026-09-11,Gateway settlement auto-sweep E-Commerce,PO-844904V,matched,none,0.0
batch-synth-v1,TXN-5387,BNK-HDFC-1387,14778.75,2026-09-11,UPI CR-537757W-INSTANT SETTLEMENT,REF-537757W,PO-RZP-2387,14778.75,2026-09-11,Daily automated merchant credit,PO-537757W,matched,none,0.0
batch-synth-v1,TXN-5388,BNK-AXIS-1388,1119.17,2026-09-03,NEFT CR-802812X-RAZORPAY SETTLEMENT-SaaS,REF-802812X,GW-RZP-2388,2797.925,2026-09-10,Legacy customer refund without bank tag,PO-400538X,mismatched,orphaned_gateway_record,0.0
batch-synth-v1,TXN-5389,BNK-ICICI-1389,70215.64,2026-09-01,TRANSFER-953568Y-DAILY SETTLEMENT SWEEP,REF-953568Y,GW-RZP-2389,70215.64,2026-09-01,Razorpay payout Vendor settlement batch,PO-953568Y,matched,none,0.0
batch-synth-v1,TXN-5390,BNK-KOTAK-1390,19715.53,2026-09-13,UPI CR-401610Z-INSTANT SETTLEMENT,REF-401610Z,PO-RZP-2390,19715.53,2026-09-13,Daily automated merchant credit,PO-401610Z,matched,none,0.0
batch-synth-v1,TXN-5391,BNK-AXIS-1391,19808.73,2026-09-11,NEFT CR-678944A-RAZORPAY SETTLEMENT-Vendor,REF-678944A,PO-RZP-2391,19808.73,2026-09-11,Razorpay payout Vendor settlement batch,PO-678944A,matched,none,0.0
batch-synth-v1,TXN-5392,BNK-ICICI-1392,51583.83,2026-09-04,UPI CR-838857B-INSTANT SETTLEMENT,REF-838857B,PAY-RZP-2392,51583.83,2026-09-04,Daily automated merchant credit,PO-838857B,matched,none,0.0
batch-synth-v1,TXN-5393,BNK-KOTAK-1393,68494.87,2026-09-04,IMPS INWARD-570616C-MERCHANT DISBURSEMENT,REF-570616C,PAY-RZP-2393,68494.87,2026-09-04,Daily automated merchant credit,PO-570616C,matched,none,0.0
batch-synth-v1,TXN-5394,BNK-ICICI-1394,27438.05,2026-09-05,IMPS INWARD-377075D-MERCHANT DISBURSEMENT,REF-377075D,GW-RZP-2394,27438.05,2026-09-05,Gateway settlement auto-sweep Subscription,PO-377075D,matched,none,0.0
batch-synth-v1,TXN-5395,BNK-HDFC-1395,23468.61,2026-09-01,ACH CR-438302E-SUBSCRIPTION POOL-E-Commerce,REF-438302E,PO-RZP-2395,23071.41,2026-09-03,Razorpay payout E-Commerce settlement batch,PO-438302E,flagged,fee_and_date_drift,397.2
batch-synth-v1,TXN-5396,BNK-KOTAK-1396,19708.77,2026-09-06,IMPS INWARD-330646F-MERCHANT DISBURSEMENT,REF-330646F,PAY-RZP-2396,19348.3,2026-09-06,Recurring subscription payout batch,PO-330646F,flagged,gateway_fee_deduction,360.47
batch-synth-v1,TXN-5397,BNK-AXIS-1397,2752.67,2026-09-04,RTGS CR-795556G-BULK PAYOUT BATCH,REF-795556G,PAY-RZP-2397,2752.67,2026-09-04,Merchant disbursement net of platform fees,PO-795556G,matched,none,0.0
batch-synth-v1,TXN-5398,BNK-SBI-1398,53491.43,2026-09-09,UPI CR-888669H-INSTANT SETTLEMENT,REF-888669H,GW-RZP-2398,53491.43,2026-09-09,Razorpay payout B2B Services settlement batch,PO-888669H,matched,none,0.0
batch-synth-v1,TXN-5399,BNK-SBI-1399,16235.48,2026-09-15,NEFT CR-355671I-RAZORPAY SETTLEMENT-Subscription,REF-355671I,PO-RZP-2399,16235.48,2026-09-15,Daily automated merchant credit,PO-355671I,matched,none,0.0
batch-synth-v1,TXN-5400,BNK-AXIS-1400,13735.81,2026-09-05,RTGS CR-641975J-BULK PAYOUT BATCH,REF-641975J,GW-RZP-2400,13735.81,2026-09-05,Recurring subscription payout batch,PO-641975J,matched,none,0.0
batch-synth-v1,TXN-5401,BNK-AXIS-1401,16462.44,2026-09-06,NEFT CR-186345K-RAZORPAY SETTLEMENT-Subscription,REF-186345K,GW-RZP-2401,16462.44,2026-09-06,Gateway settlement auto-sweep Subscription,PO-186345K,matched,none,0.0
batch-synth-v1,TXN-5402,BNK-HDFC-1402,76897.05,2026-09-07,IMPS INWARD-208975L-MERCHANT DISBURSEMENT,REF-208975L,GW-RZP-2402,76897.05,2026-09-07,Recurring subscription payout batch,PO-208975L,matched,none,0.0
batch-synth-v1,TXN-5403,BNK-HDFC-1403,68012.1,2026-09-01,NEFT CR-176806M-RAZORPAY SETTLEMENT-SaaS,REF-176806M,PAY-RZP-2403,68012.1,2026-09-01,Gateway settlement auto-sweep SaaS,PO-176806M,matched,none,0.0
batch-synth-v1,TXN-5404,BNK-KOTAK-1404,6077.32,2026-09-05,TRANSFER-506881N-DAILY SETTLEMENT SWEEP,REF-506881N,GW-RZP-2404,2734.79,2026-09-08,Daily automated merchant credit,PO-554059M,mismatched,severe_mismatch,0.0
batch-synth-v1,TXN-5405,BNK-HDFC-1405,63485.36,2026-09-10,UPI CR-892682O-INSTANT SETTLEMENT,REF-892682O,PO-RZP-2405,63485.36,2026-09-10,Recurring subscription payout batch,PO-892682O,matched,none,0.0
batch-synth-v1,TXN-5406,BNK-HDFC-1406,72213.51,2026-09-05,RTGS CR-190707P-BULK PAYOUT BATCH,REF-190707P,PO-RZP-2406,72213.51,2026-09-05,Customer checkout collection settlement,PO-190707P,matched,none,0.0
batch-synth-v1,TXN-5407,BNK-AXIS-1407,4329.93,2026-09-04,TRANSFER-883028Q-DAILY SETTLEMENT SWEEP,REF-883028Q,PAY-RZP-2407,4329.93,2026-09-05,Recurring subscription payout batch,PO-883028Q,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5408,BNK-SBI-1408,14099.21,2026-09-02,ACH CR-105274R-SUBSCRIPTION POOL-SaaS,REF-105274R,GW-RZP-2408,14099.21,2026-09-03,Recurring subscription payout batch,PO-105274R,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5409,BNK-ICICI-1409,37704.22,2026-09-15,ACH CR-992819S-SUBSCRIPTION POOL-D2C,REF-992819S,PAY-RZP-2409,37704.22,2026-09-15,Gateway settlement auto-sweep D2C,PO-992819S,matched,none,0.0
batch-synth-v1,TXN-5410,BNK-ICICI-1410,31877.35,2026-09-11,NEFT CR-694849T-RAZORPAY SETTLEMENT-B2B Services,REF-694849T,GW-RZP-2410,31877.35,2026-09-11,Recurring subscription payout batch,PO-694849T,matched,none,0.0
batch-synth-v1,TXN-5411,BNK-KOTAK-1411,2150.39,2026-09-02,ACH CR-860835U-SUBSCRIPTION POOL-E-Commerce,REF-860835U,GW-RZP-2411,5375.974999999999,2026-09-12,Legacy customer refund without bank tag,PO-234443X,mismatched,orphaned_gateway_record,0.0
batch-synth-v1,TXN-5412,BNK-HDFC-1412,137434.68,2026-09-08,UPI CR-746281V-INSTANT SETTLEMENT,REF-746281V,PO-RZP-2412,137434.68,2026-09-08,Merchant disbursement net of platform fees,PO-746281V,matched,none,0.0
batch-synth-v1,TXN-5413,BNK-KOTAK-1413,8250.16,2026-09-07,RTGS CR-105066W-BULK PAYOUT BATCH,REF-105066W,PAY-RZP-2413,8250.16,2026-09-07,Gateway settlement auto-sweep E-Commerce,PO-105066W,matched,none,0.0
batch-synth-v1,TXN-5414,BNK-AXIS-1414,68978.37,2026-09-15,TRANSFER-585331X-DAILY SETTLEMENT SWEEP,REF-585331X,PO-RZP-2414,68978.37,2026-09-15,Merchant disbursement net of platform fees,PO-585331X,matched,none,0.0
batch-synth-v1,TXN-5415,BNK-AXIS-1415,16316.01,2026-09-02,IMPS INWARD-394247Y-MERCHANT DISBURSEMENT,REF-394247Y,PAY-RZP-2415,16316.01,2026-09-02,Recurring subscription payout batch,PO-394247Y,matched,none,0.0
batch-synth-v1,TXN-5416,BNK-SBI-1416,29524.0,2026-09-01,UPI CR-631815Z-INSTANT SETTLEMENT,REF-631815Z,PAY-RZP-2416,29032.98,2026-09-02,Razorpay payout B2B Services settlement batch,PO-631815Z,flagged,fee_and_date_drift,491.02
batch-synth-v1,TXN-5417,BNK-KOTAK-1417,24968.84,2026-09-08,IMPS INWARD-912853A-MERCHANT DISBURSEMENT,REF-912853A,PO-RZP-2417,24968.84,2026-09-08,Merchant disbursement net of platform fees,PO-912853A,matched,none,0.0
batch-synth-v1,TXN-5418,BNK-ICICI-1418,52882.07,2026-09-09,RTGS CR-516059B-BULK PAYOUT BATCH,REF-516059B,PAY-RZP-2418,49815.69,2026-09-09,Recurring subscription payout batch,PO-516059B,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5419,BNK-KOTAK-1419,4889.06,2026-09-10,UPI CR-253300C-INSTANT SETTLEMENT,REF-253300C,GW-RZP-2419,4889.06,2026-09-10,Daily automated merchant credit,PO-253300C,matched,none,0.0
batch-synth-v1,TXN-5420,BNK-SBI-1420,12447.23,2026-09-02,IMPS INWARD-487380D-MERCHANT DISBURSEMENT,REF-487380D,GW-RZP-2420,12277.27,2026-09-04,Razorpay payout Vendor settlement batch,PO-487380D,flagged,fee_and_date_drift,169.96
batch-synth-v1,TXN-5421,BNK-AXIS-1421,63911.48,2026-09-02,UPI CR-646699E-INSTANT SETTLEMENT,REF-646699E,PO-RZP-2421,63911.48,2026-09-02,Merchant disbursement net of platform fees,PO-646699E,matched,none,0.0
batch-synth-v1,TXN-5422,BNK-KOTAK-1422,9728.16,2026-09-07,UPI CR-716225F-INSTANT SETTLEMENT,REF-716225F,PAY-RZP-2422,9728.16,2026-09-07,Razorpay payout Vendor settlement batch,PO-716225F,matched,none,0.0
batch-synth-v1,TXN-5423,BNK-AXIS-1423,9146.0,2026-09-14,TRANSFER-610511G-DAILY SETTLEMENT SWEEP,REF-610511G,GW-RZP-2423,8999.53,2026-09-14,Recurring subscription payout batch,PO-610511G,flagged,gateway_fee_deduction,146.47
